"District","Income Streams","Cohort","Year","Status","Values"
"Rukungiri","Rent Income","2020","Year 2","RTV",5.87
"Rukungiri","Rent Income","2020","Year 2","Control",3.93
"Rukungiri","Perennial Crop Income","2020","Year 2","RTV",108.49
"Rukungiri","Perennial Crop Income","2020","Year 2","Control",58.24
"Rukungiri","Seasonal Crop Income","2020","Year 2","RTV",159.07
"Rukungiri","Seasonal Crop Income","2020","Year 2","Control",79.21
"Rukungiri","Season1 Value","2020","Year 2","RTV",180.11
"Rukungiri","Season1 Value","2020","Year 2","Control",123.3
"Rukungiri","Season2 Value","2020","Year 2","RTV",171.14
"Rukungiri","Season2 Value","2020","Year 2","Control",68.03
"Rukungiri","Perennial Value","2020","Year 2","RTV",223.63
"Rukungiri","Perennial Value","2020","Year 2","Control",149.52
"Rukungiri","Annual Agric Value","2020","Year 2","RTV",574.88
"Rukungiri","Annual Agric Value","2020","Year 2","Control",340.85
"Rukungiri","Livestock Income","2020","Year 2","RTV",21.45
"Rukungiri","Livestock Income","2020","Year 2","Control",27.55
"Rukungiri","Livestock Income/ Production","2020","Year 2","RTV",25.39
"Rukungiri","Livestock Income/ Production","2020","Year 2","Control",30.89
"Rukungiri","Livestock Value","2020","Year 2","RTV",221.56
"Rukungiri","Livestock Value","2020","Year 2","Control",212.66
"Rukungiri","PPI","2020","Year 2","RTV",21.81
"Rukungiri","PPI","2020","Year 2","Control",29.73
"Mitooma","Salaried Employment","2020","Year 2","RTV",40.37
"Mitooma","Salaried Employment","2020","Year 2","Control",46.58
"Mitooma","Self-Income / Business","2020","Year 2","RTV",98.97
"Mitooma","Self-Income / Business","2020","Year 2","Control",73.93
"Mitooma","Casual Labour Income","2020","Year 2","RTV",90.12
"Mitooma","Casual Labour Income","2020","Year 2","Control",104.25
"Mitooma","Remit and Gifts Income","2020","Year 2","RTV",42.01
"Mitooma","Remit and Gifts Income","2020","Year 2","Control",34.84
"Mitooma","Rent Income","2020","Year 2","RTV",4.68
"Mitooma","Rent Income","2020","Year 2","Control",3.18
"Mitooma","Perennial Crop Income","2020","Year 2","RTV",197.67
"Mitooma","Perennial Crop Income","2020","Year 2","Control",74.68
"Mitooma","Seasonal Crop Income","2020","Year 2","RTV",58.61
"Mitooma","Seasonal Crop Income","2020","Year 2","Control",28.11
"Mitooma","Season1 Value","2020","Year 2","RTV",99.13
"Mitooma","Season1 Value","2020","Year 2","Control",60.3
"Mitooma","Season2 Value","2020","Year 2","RTV",87.88
"Mitooma","Season2 Value","2020","Year 2","Control",46.26
"Mitooma","Perennial Value","2020","Year 2","RTV",400.99
"Mitooma","Perennial Value","2020","Year 2","Control",226.06
"Mitooma","Annual Agric Value","2020","Year 2","RTV",588
"Mitooma","Annual Agric Value","2020","Year 2","Control",332.61
"Mitooma","Livestock Income","2020","Year 2","RTV",25.9
"Mitooma","Livestock Income","2020","Year 2","Control",14.32
"Mitooma","Livestock Income/ Production","2020","Year 2","RTV",27.95
"Mitooma","Livestock Income/ Production","2020","Year 2","Control",15.68
"Mitooma","Livestock Value","2020","Year 2","RTV",215.58
"Mitooma","Livestock Value","2020","Year 2","Control",108.41
"Mitooma","PPI","2020","Year 2","RTV",21.43
"Mitooma","PPI","2020","Year 2","Control",26.14
"Kagadi","Salaried Employment","2020","Year 2","RTV",17.92
"Kagadi","Salaried Employment","2020","Year 2","Control",46.58
"Kagadi","Self-Income / Business","2020","Year 2","RTV",104.55
"Kagadi","Self-Income / Business","2020","Year 2","Control",73.93
"Kagadi","Casual Labour Income","2020","Year 2","RTV",122.75
"Kagadi","Casual Labour Income","2020","Year 2","Control",104.25
"Kagadi","Remit and Gifts Income","2020","Year 2","RTV",14.93
"Kagadi","Remit and Gifts Income","2020","Year 2","Control",34.84
"Kagadi","Rent Income","2020","Year 2","RTV",3.37
"Kagadi","Rent Income","2020","Year 2","Control",3.18
"Kagadi","Perennial Crop Income","2020","Year 2","RTV",69.64
"Kagadi","Perennial Crop Income","2020","Year 2","Control",74.68
"Kagadi","Seasonal Crop Income","2020","Year 2","RTV",250.7
"Kagadi","Seasonal Crop Income","2020","Year 2","Control",28.11
"Kagadi","Season1 Value","2020","Year 2","RTV",244.46
"Kagadi","Season1 Value","2020","Year 2","Control",60.3
"Kagadi","Season2 Value","2020","Year 2","RTV",182.92
"Kagadi","Season2 Value","2020","Year 2","Control",46.26
"Kagadi","Perennial Value","2020","Year 2","RTV",120.27
"Kagadi","Perennial Value","2020","Year 2","Control",226.06
"Kagadi","Annual Agric Value","2020","Year 2","RTV",547.65
"Kagadi","Annual Agric Value","2020","Year 2","Control",332.61
"Kagadi","Livestock Income","2020","Year 2","RTV",37.69
"Kagadi","Livestock Income","2020","Year 2","Control",14.32
"Kagadi","Livestock Income/ Production","2020","Year 2","RTV",41.31
"Kagadi","Livestock Income/ Production","2020","Year 2","Control",15.68
"Kagadi","Livestock Value","2020","Year 2","RTV",132.08
"Kagadi","Livestock Value","2020","Year 2","Control",108.41
"Kagadi","PPI","2020","Year 2","RTV",22.12
"Kagadi","PPI","2020","Year 2","Control",26.14
"Kanungu","Salaried Employment","2021","Year 2","RTV",56.86
"Kanungu","Salaried Employment","2021","Year 2","Control",23.905796
"Kanungu","Self-Income / Business","2021","Year 2","RTV",82.43
"Kanungu","Self-Income / Business","2021","Year 2","Control",82.427847
"Kanungu","Casual Labour Income","2021","Year 2","RTV",69.67
"Kanungu","Casual Labour Income","2021","Year 2","Control",69.67278
"Kanungu","Remit and Gifts Income","2021","Year 2","RTV",37.39
"Kanungu","Remit and Gifts Income","2021","Year 2","Control",37.394595
"Kanungu","Rent Income","2021","Year 2","RTV",8.58
"Kanungu","Rent Income","2021","Year 2","Control",8.579853
"Kanungu","Perennial Crop Income","2021","Year 2","RTV",202.31
"Kanungu","Perennial Crop Income","2021","Year 2","Control",89.61655
"Kanungu","Seasonal Crop Income","2021","Year 2","RTV",149.66
"Kanungu","Seasonal Crop Income","2021","Year 2","Control",81.824289
"Kanungu","Season1 Value","2021","Year 2","RTV",222.68
"Kanungu","Season1 Value","2021","Year 2","Control",173.106264
"Kanungu","Season2 Value","2021","Year 2","RTV",174.45
"Kanungu","Season2 Value","2021","Year 2","Control",95.105384
"Kanungu","Perennial Value","2021","Year 2","RTV",406.03
"Kanungu","Perennial Value","2021","Year 2","Control",170.935802
"Kanungu","Annual Agric Value","2021","Year 2","RTV",803.16
"Kanungu","Annual Agric Value","2021","Year 2","Control",439.14745
"Kanungu","Livestock Income","2021","Year 2","RTV",29.3
"Kanungu","Livestock Income","2021","Year 2","Control",28.03561
"Kanungu","Livestock Income/ Production","2021","Year 2","RTV",34.02
"Kanungu","Livestock Income/ Production","2021","Year 2","Control",30.466624
"Kanungu","Livestock Value","2021","Year 2","RTV",264.13
"Kanungu","Livestock Value","2021","Year 2","Control",241.17259
"Kanungu","PPI","2021","Year 2","RTV",20.6
"Kanungu","PPI","2021","Year 2","Control",27.645144
"Rukungiri","Salaried Employment","2021","Year 2","RTV",42.85
"Rukungiri","Salaried Employment","2021","Year 2","Control",23.905796
"Rukungiri","Self-Income / Business","2021","Year 2","RTV",83.79
"Rukungiri","Self-Income / Business","2021","Year 2","Control",82.427847
"Rukungiri","Casual Labour Income","2021","Year 2","RTV",84.12
"Rukungiri","Casual Labour Income","2021","Year 2","Control",69.67278
"Rukungiri","Remit and Gifts Income","2021","Year 2","RTV",41.87
"Rukungiri","Remit and Gifts Income","2021","Year 2","Control",37.394595
"Rukungiri","Rent Income","2021","Year 2","RTV",7.77
"Rukungiri","Rent Income","2021","Year 2","Control",8.579853
"Rukungiri","Perennial Crop Income","2021","Year 2","RTV",188.4
"Rukungiri","Perennial Crop Income","2021","Year 2","Control",89.61655
"Rukungiri","Seasonal Crop Income","2021","Year 2","RTV",126.95
"Rukungiri","Seasonal Crop Income","2021","Year 2","Control",81.824289
"Rukungiri","Season1 Value","2021","Year 2","RTV",181.34
"Rukungiri","Season1 Value","2021","Year 2","Control",173.106264
"Rukungiri","Season2 Value","2021","Year 2","RTV",149.49
"Rukungiri","Season2 Value","2021","Year 2","Control",95.105384
"Rukungiri","Perennial Value","2021","Year 2","RTV",384.19
"Rukungiri","Perennial Value","2021","Year 2","Control",170.935802
"Rukungiri","Annual Agric Value","2021","Year 2","RTV",715.02
"Rukungiri","Annual Agric Value","2021","Year 2","Control",439.14745
"Rukungiri","Livestock Income","2021","Year 2","RTV",21.77
"Rukungiri","Livestock Income","2021","Year 2","Control",28.03561
"Rukungiri","Livestock Income/ Production","2021","Year 2","RTV",23.59
"Rukungiri","Livestock Income/ Production","2021","Year 2","Control",30.466624
"Rukungiri","Livestock Value","2021","Year 2","RTV",223.85
"Rukungiri","Livestock Value","2021","Year 2","Control",241.17259
"Rukungiri","PPI","2021","Year 2","RTV",19.25
"Rukungiri","PPI","2021","Year 2","Control",27.645144
"Mitooma","Salaried Employment","2021","Year 2","RTV",44.44
"Mitooma","Salaried Employment","2021","Year 2","Control",50.32835
"Mitooma","Self-Income / Business","2021","Year 2","RTV",113.17
"Mitooma","Self-Income / Business","2021","Year 2","Control",63.864964
"Mitooma","Casual Labour Income","2021","Year 2","RTV",81.72
"Mitooma","Casual Labour Income","2021","Year 2","Control",101.994654
"Mitooma","Remit and Gifts Income","2021","Year 2","RTV",35.13
"Mitooma","Remit and Gifts Income","2021","Year 2","Control",29.736825
"Mitooma","Rent Income","2021","Year 2","RTV",5.46
"Mitooma","Rent Income","2021","Year 2","Control",4.348084
"Mitooma","Perennial Crop Income","2021","Year 2","RTV",172.76
"Mitooma","Perennial Crop Income","2021","Year 2","Control",78.579464
"Mitooma","Seasonal Crop Income","2021","Year 2","RTV",82.98
"Mitooma","Seasonal Crop Income","2021","Year 2","Control",30.053312
"Mitooma","Season1 Value","2021","Year 2","RTV",169.32
"Mitooma","Season1 Value","2021","Year 2","Control",90.824291
"Mitooma","Season2 Value","2021","Year 2","RTV",114.5
"Mitooma","Season2 Value","2021","Year 2","Control",57.668003
"Mitooma","Perennial Value","2021","Year 2","RTV",364.67
"Mitooma","Perennial Value","2021","Year 2","Control",208.959195
"Mitooma","Annual Agric Value","2021","Year 2","RTV",648.49
"Mitooma","Annual Agric Value","2021","Year 2","Control",357.45149
"Mitooma","Livestock Income","2021","Year 2","RTV",19.82
"Mitooma","Livestock Income","2021","Year 2","Control",10.592714
"Mitooma","Livestock Income/ Production","2021","Year 2","RTV",22.23
"Mitooma","Livestock Income/ Production","2021","Year 2","Control",11.841105
"Mitooma","Livestock Value","2021","Year 2","RTV",219.75
"Mitooma","Livestock Value","2021","Year 2","Control",93.930304
"Mitooma","PPI","2021","Year 2","RTV",20.89
"Mitooma","PPI","2021","Year 2","Control",25.099267
"Rubanda","Salaried Employment","2021","Year 2","RTV",49.01
"Rubanda","Salaried Employment","2021","Year 2","Control",33.968321
"Rubanda","Self-Income / Business","2021","Year 2","RTV",61.49
"Rubanda","Self-Income / Business","2021","Year 2","Control",20.732767
"Rubanda","Casual Labour Income","2021","Year 2","RTV",52.68
"Rubanda","Casual Labour Income","2021","Year 2","Control",89.665025
"Rubanda","Remit and Gifts Income","2021","Year 2","RTV",33.9
"Rubanda","Remit and Gifts Income","2021","Year 2","Control",22.178117
"Rubanda","Rent Income","2021","Year 2","RTV",7.15
"Rubanda","Rent Income","2021","Year 2","Control",8.838568
"Rubanda","Perennial Crop Income","2021","Year 2","RTV",25.74
"Rubanda","Perennial Crop Income","2021","Year 2","Control",8.731767
"Rubanda","Seasonal Crop Income","2021","Year 2","RTV",254.82
"Rubanda","Seasonal Crop Income","2021","Year 2","Control",72.337288
"Rubanda","Season1 Value","2021","Year 2","RTV",295.72
"Rubanda","Season1 Value","2021","Year 2","Control",153.175139
"Rubanda","Season2 Value","2021","Year 2","RTV",264.45
"Rubanda","Season2 Value","2021","Year 2","Control",127.755707
"Rubanda","Perennial Value","2021","Year 2","RTV",70.18
"Rubanda","Perennial Value","2021","Year 2","Control",30.763273
"Rubanda","Annual Agric Value","2021","Year 2","RTV",630.35
"Rubanda","Annual Agric Value","2021","Year 2","Control",311.694119
"Rubanda","Livestock Income","2021","Year 2","RTV",51.72
"Rubanda","Livestock Income","2021","Year 2","Control",4.981239
"Rubanda","Livestock Income/ Production","2021","Year 2","RTV",57.03
"Rubanda","Livestock Income/ Production","2021","Year 2","Control",6.16247
"Rubanda","Livestock Value","2021","Year 2","RTV",306.18
"Rubanda","Livestock Value","2021","Year 2","Control",92.678482
"Rubanda","PPI","2021","Year 2","RTV",22.51
"Rubanda","PPI","2021","Year 2","Control",25.190896
"Kanungu","Salaried Employment","2022","Year 2","RTV",50.59
"Kanungu","Salaried Employment","2022","Year 2","Control",25.27
"Kanungu","Self-Income / Business","2022","Year 2","RTV",70.43
"Kanungu","Self-Income / Business","2022","Year 2","Control",52.54
"Kanungu","Casual Labour Income","2022","Year 2","RTV",47.85
"Kanungu","Casual Labour Income","2022","Year 2","Control",108.19
"Kanungu","Remit and Gifts Income","2022","Year 2","RTV",47.12
"Kanungu","Remit and Gifts Income","2022","Year 2","Control",29.05
"Kanungu","Rent Income","2022","Year 2","RTV",13.03
"Kanungu","Rent Income","2022","Year 2","Control",3.63
"Kanungu","Perennial Crop Income","2022","Year 2","RTV",209.87
"Kanungu","Perennial Crop Income","2022","Year 2","Control",95.52
"Kanungu","Seasonal Crop Income","2022","Year 2","RTV",147.48
"Kanungu","Seasonal Crop Income","2022","Year 2","Control",93.47
"Kanungu","Season1 Value","2022","Year 2","RTV",223.36
"Kanungu","Season1 Value","2022","Year 2","Control",189.35
"Kanungu","Season2 Value","2022","Year 2","RTV",198.03
"Kanungu","Season2 Value","2022","Year 2","Control",105.45
"Kanungu","Perennial Value","2022","Year 2","RTV",339.17
"Kanungu","Perennial Value","2022","Year 2","Control",183.72
"Kanungu","Annual Agric Value","2022","Year 2","RTV",760.55
"Kanungu","Annual Agric Value","2022","Year 2","Control",478.51
"Kanungu","Livestock Income","2022","Year 2","RTV",30.85
"Kanungu","Livestock Income","2022","Year 2","Control",13.81
"Kanungu","Livestock Income/ Production","2022","Year 2","RTV",38.64
"Kanungu","Livestock Income/ Production","2022","Year 2","Control",15.74
"Kanungu","Livestock Value","2022","Year 2","RTV",249.7
"Kanungu","Livestock Value","2022","Year 2","Control",236.56
"Kanungu","PPI","2022","Year 2","RTV",20.08
"Kanungu","PPI","2022","Year 2","Control",26.68
"Rukungiri","Salaried Employment","2022","Year 2","RTV",44.45
"Rukungiri","Salaried Employment","2022","Year 2","Control",25.27
"Rukungiri","Self-Income / Business","2022","Year 2","RTV",70.99
"Rukungiri","Self-Income / Business","2022","Year 2","Control",52.54
"Rukungiri","Casual Labour Income","2022","Year 2","RTV",62.21
"Rukungiri","Casual Labour Income","2022","Year 2","Control",108.19
"Rukungiri","Remit and Gifts Income","2022","Year 2","RTV",39.09
"Rukungiri","Remit and Gifts Income","2022","Year 2","Control",29.05
"Rukungiri","Rent Income","2022","Year 2","RTV",8.6
"Rukungiri","Rent Income","2022","Year 2","Control",3.63
"Rukungiri","Perennial Crop Income","2022","Year 2","RTV",216
"Rukungiri","Perennial Crop Income","2022","Year 2","Control",95.52
"Rukungiri","Seasonal Crop Income","2022","Year 2","RTV",186.55
"Rukungiri","Seasonal Crop Income","2022","Year 2","Control",93.47
"Rukungiri","Season1 Value","2022","Year 2","RTV",217.13
"Rukungiri","Season1 Value","2022","Year 2","Control",189.35
"Rukungiri","Season2 Value","2022","Year 2","RTV",183.38
"Rukungiri","Season2 Value","2022","Year 2","Control",105.45
"Rukungiri","Perennial Value","2022","Year 2","RTV",387.5
"Rukungiri","Perennial Value","2022","Year 2","Control",183.72
"Rukungiri","Annual Agric Value","2022","Year 2","RTV",788.01
"Rukungiri","Annual Agric Value","2022","Year 2","Control",478.51
"Rukungiri","Livestock Income","2022","Year 2","RTV",22.37
"Rukungiri","Livestock Income","2022","Year 2","Control",13.81
"Rukungiri","Livestock Income/ Production","2022","Year 2","RTV",29.77
"Rukungiri","Livestock Income/ Production","2022","Year 2","Control",15.74
"Rukungiri","Livestock Value","2022","Year 2","RTV",288.83
"Rukungiri","Livestock Value","2022","Year 2","Control",236.56
"Rukungiri","PPI","2022","Year 2","RTV",20.22
"Rukungiri","PPI","2022","Year 2","Control",26.68
"Mitooma","Salaried Employment","2022","Year 2","RTV",56.72
"Mitooma","Salaried Employment","2022","Year 2","Control",41.49482009
"Mitooma","Self-Income / Business","2022","Year 2","RTV",78.95
"Mitooma","Self-Income / Business","2022","Year 2","Control",66.48550606
"Mitooma","Casual Labour Income","2022","Year 2","RTV",54.93
"Mitooma","Casual Labour Income","2022","Year 2","Control",103.28703552
"Mitooma","Remit and Gifts Income","2022","Year 2","RTV",69.16
"Mitooma","Remit and Gifts Income","2022","Year 2","Control",35.20441256
"Mitooma","Rent Income","2022","Year 2","RTV",13.85
"Mitooma","Rent Income","2022","Year 2","Control",4.66028302
"Mitooma","Perennial Crop Income","2022","Year 2","RTV",221.88
"Mitooma","Perennial Crop Income","2022","Year 2","Control",86.6151835
"Mitooma","Seasonal Crop Income","2022","Year 2","RTV",88.67
"Mitooma","Seasonal Crop Income","2022","Year 2","Control",40.89228406
"Mitooma","Season1 Value","2022","Year 2","RTV",175.45
"Mitooma","Season1 Value","2022","Year 2","Control",95.4352103
"Mitooma","Season2 Value","2022","Year 2","RTV",130.58
"Mitooma","Season2 Value","2022","Year 2","Control",76.72566914
"Mitooma","Perennial Value","2022","Year 2","RTV",357.99
"Mitooma","Perennial Value","2022","Year 2","Control",211.67878035
"Mitooma","Annual Agric Value","2022","Year 2","RTV",664.02
"Mitooma","Annual Agric Value","2022","Year 2","Control",383.83965979
"Mitooma","Livestock Income","2022","Year 2","RTV",52.38
"Mitooma","Livestock Income","2022","Year 2","Control",17.8577411
"Mitooma","Livestock Income/ Production","2022","Year 2","RTV",60.89
"Mitooma","Livestock Income/ Production","2022","Year 2","Control",22.04814014
"Mitooma","Livestock Value","2022","Year 2","RTV",293.48
"Mitooma","Livestock Value","2022","Year 2","Control",114.02660218
"Mitooma","PPI","2022","Year 2","RTV",21.81
"Mitooma","PPI","2022","Year 2","Control",24.1576969697
"Rubanda","Salaried Employment","2022","Year 2","RTV",42.83
"Rubanda","Salaried Employment","2022","Year 2","Control",34.49
"Rubanda","Self-Income / Business","2022","Year 2","RTV",56.66
"Rubanda","Self-Income / Business","2022","Year 2","Control",31.3
"Rubanda","Casual Labour Income","2022","Year 2","RTV",57.57
"Rubanda","Casual Labour Income","2022","Year 2","Control",99.05
"Rubanda","Remit and Gifts Income","2022","Year 2","RTV",37.82
"Rubanda","Remit and Gifts Income","2022","Year 2","Control",18.18
"Rubanda","Rent Income","2022","Year 2","RTV",8.06
"Rubanda","Rent Income","2022","Year 2","Control",2.72
"Rubanda","Perennial Crop Income","2022","Year 2","RTV",83.05
"Rubanda","Perennial Crop Income","2022","Year 2","Control",11.73
"Rubanda","Seasonal Crop Income","2022","Year 2","RTV",243.12
"Rubanda","Seasonal Crop Income","2022","Year 2","Control",109.15
"Rubanda","Season1 Value","2022","Year 2","RTV",300.97
"Rubanda","Season1 Value","2022","Year 2","Control",160.71
"Rubanda","Season2 Value","2022","Year 2","RTV",279.43
"Rubanda","Season2 Value","2022","Year 2","Control",148.39
"Rubanda","Perennial Value","2022","Year 2","RTV",212.78
"Rubanda","Perennial Value","2022","Year 2","Control",35.16
"Rubanda","Annual Agric Value","2022","Year 2","RTV",793.19
"Rubanda","Annual Agric Value","2022","Year 2","Control",344.26
"Rubanda","Livestock Income","2022","Year 2","RTV",27.86
"Rubanda","Livestock Income","2022","Year 2","Control",9.11
"Rubanda","Livestock Income/ Production","2022","Year 2","RTV",34.57
"Rubanda","Livestock Income/ Production","2022","Year 2","Control",9.86
"Rubanda","Livestock Value","2022","Year 2","RTV",332.09
"Rubanda","Livestock Value","2022","Year 2","Control",111.37
"Rubanda","PPI","2022","Year 2","RTV",20.29
"Rubanda","PPI","2022","Year 2","Control",24.4
"Rubirizi","Salaried Employment","2022","Year 2","RTV",42.39
"Rubirizi","Salaried Employment","2022","Year 2","Control",41.49482009
"Rubirizi","Self-Income / Business","2022","Year 2","RTV",51.12
"Rubirizi","Self-Income / Business","2022","Year 2","Control",66.48550606
"Rubirizi","Casual Labour Income","2022","Year 2","RTV",46.66
"Rubirizi","Casual Labour Income","2022","Year 2","Control",103.28703552
"Rubirizi","Remit and Gifts Income","2022","Year 2","RTV",42.81
"Rubirizi","Remit and Gifts Income","2022","Year 2","Control",35.20441256
"Rubirizi","Rent Income","2022","Year 2","RTV",7.87
"Rubirizi","Rent Income","2022","Year 2","Control",4.66028302
"Rubirizi","Perennial Crop Income","2022","Year 2","RTV",174.94
"Rubirizi","Perennial Crop Income","2022","Year 2","Control",86.6151835
"Rubirizi","Seasonal Crop Income","2022","Year 2","RTV",214.57
"Rubirizi","Seasonal Crop Income","2022","Year 2","Control",40.89228406
"Rubirizi","Season1 Value","2022","Year 2","RTV",222.62
"Rubirizi","Season1 Value","2022","Year 2","Control",95.4352103
"Rubirizi","Season2 Value","2022","Year 2","RTV",200.09
"Rubirizi","Season2 Value","2022","Year 2","Control",76.72566914
"Rubirizi","Perennial Value","2022","Year 2","RTV",399.44
"Rubirizi","Perennial Value","2022","Year 2","Control",211.67878035
"Rubirizi","Annual Agric Value","2022","Year 2","RTV",822.14
"Rubirizi","Annual Agric Value","2022","Year 2","Control",383.83965979
"Rubirizi","Livestock Income","2022","Year 2","RTV",29.82
"Rubirizi","Livestock Income","2022","Year 2","Control",17.8577411
"Rubirizi","Livestock Income/ Production","2022","Year 2","RTV",33.24
"Rubirizi","Livestock Income/ Production","2022","Year 2","Control",22.04814014
"Rubirizi","Livestock Value","2022","Year 2","RTV",139.18
"Rubirizi","Livestock Value","2022","Year 2","Control",114.02660218
"Rubirizi","PPI","2022","Year 2","RTV",21.09
"Rubirizi","PPI","2022","Year 2","Control",24.1576969697
"Kyenjojo","Salaried Employment","2022","Year 2","RTV",23.02
"Kyenjojo","Salaried Employment","2022","Year 2","Control",9.0120996
"Kyenjojo","Self-Income / Business","2022","Year 2","RTV",54.52
"Kyenjojo","Self-Income / Business","2022","Year 2","Control",20.6828612
"Kyenjojo","Casual Labour Income","2022","Year 2","RTV",46.12
"Kyenjojo","Casual Labour Income","2022","Year 2","Control",64.8092346
"Kyenjojo","Remit and Gifts Income","2022","Year 2","RTV",18.71
"Kyenjojo","Remit and Gifts Income","2022","Year 2","Control",9.0130267
"Kyenjojo","Rent Income","2022","Year 2","RTV",17.18
"Kyenjojo","Rent Income","2022","Year 2","Control",11.1492281
"Kyenjojo","Perennial Crop Income","2022","Year 2","RTV",104.48
"Kyenjojo","Perennial Crop Income","2022","Year 2","Control",26.0752863
"Kyenjojo","Seasonal Crop Income","2022","Year 2","RTV",272.54
"Kyenjojo","Seasonal Crop Income","2022","Year 2","Control",102.832692
"Kyenjojo","Season1 Value","2022","Year 2","RTV",286.23
"Kyenjojo","Season1 Value","2022","Year 2","Control",99.8677113
"Kyenjojo","Season2 Value","2022","Year 2","RTV",250.08
"Kyenjojo","Season2 Value","2022","Year 2","Control",88.6445923
"Kyenjojo","Perennial Value","2022","Year 2","RTV",169.75
"Kyenjojo","Perennial Value","2022","Year 2","Control",76.2609529
"Kyenjojo","Annual Agric Value","2022","Year 2","RTV",706.06
"Kyenjojo","Annual Agric Value","2022","Year 2","Control",264.7732565
"Kyenjojo","Livestock Income","2022","Year 2","RTV",58.45
"Kyenjojo","Livestock Income","2022","Year 2","Control",24.9852116
"Kyenjojo","Livestock Income/ Production","2022","Year 2","RTV",74.11
"Kyenjojo","Livestock Income/ Production","2022","Year 2","Control",34.3517686
"Kyenjojo","Livestock Value","2022","Year 2","RTV",291.26
"Kyenjojo","Livestock Value","2022","Year 2","Control",96.9978211
"Kyenjojo","PPI","2022","Year 2","RTV",21.62
"Kyenjojo","PPI","2022","Year 2","Control",26.5986278
"Kagadi GAC","Salaried Employment","2022","Year 2","RTV",18.63
"Kagadi GAC","Salaried Employment","2022","Year 2","Control",9.0120996
"Kagadi GAC","Self-Income / Business","2022","Year 2","RTV",45.42
"Kagadi GAC","Self-Income / Business","2022","Year 2","Control",20.6828612
"Kagadi GAC","Casual Labour Income","2022","Year 2","RTV",30.24
"Kagadi GAC","Casual Labour Income","2022","Year 2","Control",64.8092346
"Kagadi GAC","Remit and Gifts Income","2022","Year 2","RTV",17.5
"Kagadi GAC","Remit and Gifts Income","2022","Year 2","Control",9.0130267
"Kagadi GAC","Rent Income","2022","Year 2","RTV",17.27
"Kagadi GAC","Rent Income","2022","Year 2","Control",11.1492281
"Kagadi GAC","Perennial Crop Income","2022","Year 2","RTV",120.7
"Kagadi GAC","Perennial Crop Income","2022","Year 2","Control",26.0752863
"Kagadi GAC","Seasonal Crop Income","2022","Year 2","RTV",330.76
"Kagadi GAC","Seasonal Crop Income","2022","Year 2","Control",102.832692
"Kagadi GAC","Season1 Value","2022","Year 2","RTV",334.91
"Kagadi GAC","Season1 Value","2022","Year 2","Control",99.8677113
"Kagadi GAC","Season2 Value","2022","Year 2","RTV",269.39
"Kagadi GAC","Season2 Value","2022","Year 2","Control",88.6445923
"Kagadi GAC","Perennial Value","2022","Year 2","RTV",182.11
"Kagadi GAC","Perennial Value","2022","Year 2","Control",76.2609529
"Kagadi GAC","Annual Agric Value","2022","Year 2","RTV",786.4
"Kagadi GAC","Annual Agric Value","2022","Year 2","Control",264.7732565
"Kagadi GAC","Livestock Income","2022","Year 2","RTV",39.61
"Kagadi GAC","Livestock Income","2022","Year 2","Control",24.9852116
"Kagadi GAC","Livestock Income/ Production","2022","Year 2","RTV",60.12
"Kagadi GAC","Livestock Income/ Production","2022","Year 2","Control",34.3517686
"Kagadi GAC","Livestock Value","2022","Year 2","RTV",299.19
"Kagadi GAC","Livestock Value","2022","Year 2","Control",96.9978211
"Kagadi GAC","PPI","2022","Year 2","RTV",20.14
"Kagadi GAC","PPI","2022","Year 2","Control",26.5986278
"Kagadi NonGAC","Salaried Employment","2022","Year 2","RTV",22.55
"Kagadi NonGAC","Salaried Employment","2022","Year 2","Control",9.0120996
"Kagadi NonGAC","Self-Income / Business","2022","Year 2","RTV",35.78
"Kagadi NonGAC","Self-Income / Business","2022","Year 2","Control",20.6828612
"Kagadi NonGAC","Casual Labour Income","2022","Year 2","RTV",40.16
"Kagadi NonGAC","Casual Labour Income","2022","Year 2","Control",64.8092346
"Kagadi NonGAC","Remit and Gifts Income","2022","Year 2","RTV",20.06
"Kagadi NonGAC","Remit and Gifts Income","2022","Year 2","Control",9.0130267
"Kagadi NonGAC","Rent Income","2022","Year 2","RTV",13.32
"Kagadi NonGAC","Rent Income","2022","Year 2","Control",11.1492281
"Kagadi NonGAC","Perennial Crop Income","2022","Year 2","RTV",126.55
"Kagadi NonGAC","Perennial Crop Income","2022","Year 2","Control",26.0752863
"Kagadi NonGAC","Seasonal Crop Income","2022","Year 2","RTV",341.69
"Kagadi NonGAC","Seasonal Crop Income","2022","Year 2","Control",102.832692
"Kagadi NonGAC","Season1 Value","2022","Year 2","RTV",296.2
"Kagadi NonGAC","Season1 Value","2022","Year 2","Control",99.8677113
"Kagadi NonGAC","Season2 Value","2022","Year 2","RTV",262.66
"Kagadi NonGAC","Season2 Value","2022","Year 2","Control",88.6445923
"Kagadi NonGAC","Perennial Value","2022","Year 2","RTV",209.15
"Kagadi NonGAC","Perennial Value","2022","Year 2","Control",76.2609529
"Kagadi NonGAC","Annual Agric Value","2022","Year 2","RTV",768
"Kagadi NonGAC","Annual Agric Value","2022","Year 2","Control",264.7732565
"Kagadi NonGAC","Livestock Income","2022","Year 2","RTV",31.05
"Kagadi NonGAC","Livestock Income","2022","Year 2","Control",24.9852116
